date,portfolio_id,weighting,sector,contribution
2001-03-31,Q4,Equal-Weighted,Consumer Staples,-0.0010199532710280371
2001-03-31,Q4,Value-Weighted,Energy,0.00022067091497899701
2001-03-31,Q4,Equal-Weighted,Energy,-0.00056111214953271
2001-03-31,Q4,Value-Weighted,Health Care,-0.002835068142276385
2001-03-31,Q4,Equal-Weighted,Health Care,-0.020147967289719626
2001-03-31,Q4,Value-Weighted,Industrials,-0.01517244634637755
2001-03-31,Q4,Equal-Weighted,Industrials,-0.014981766355140187
2001-03-31,Q4,Value-Weighted,Information Technology,-0.027721840510130505
2001-03-31,Q4,Equal-Weighted,Information Technology,-0.07171834278209346
2001-03-31,Q4,Value-Weighted,Materials,-0.0082766436240243
2001-03-31,Q4,Equal-Weighted,Materials,-0.001452658878504673
2001-03-31,Q5,Value-Weighted,Communication Services,-0.001164097361433399
2001-03-31,Q5,Equal-Weighted,Communication Services,-0.003094467289719626
2001-03-31,Q5,Value-Weighted,Consumer Discretionary,-0.011430373900223802
2001-03-31,Q5,Equal-Weighted,Consumer Discretionary,-0.0055806121495327096
2001-03-31,Q5,Value-Weighted,Consumer Staples,-8.42632425298748e-05
2001-03-31,Q5,Equal-Weighted,Consumer Staples,-0.00042980373831775695
2001-03-31,Q5,Value-Weighted,Energy,-0.0017506676688262706
2001-03-31,Q5,Equal-Weighted,Energy,-0.00048397897196261676
2001-03-31,Q5,Value-Weighted,Financials,-0.00014920452611979327
2001-03-31,Q5,Equal-Weighted,Financials,-0.001954876168224299
2001-03-31,Q5,Value-Weighted,Health Care,-0.00205500954613991
2001-03-31,Q5,Equal-Weighted,Health Care,-0.017998383761682238
2001-03-31,Q5,Value-Weighted,Industrials,-0.001286600047390163
2001-03-31,Q5,Equal-Weighted,Industrials,-0.013706731308411215
2001-03-31,Q5,Value-Weighted,Information Technology,-0.008251515555278541
2001-03-31,Q5,Equal-Weighted,Information Technology,-0.07795025233644859
2001-03-31,Q5,Value-Weighted,Materials,8.516410742576575e-05
2001-03-31,Q5,Equal-Weighted,Materials,-0.0019494477169556077
2001-03-31,Q5,Value-Weighted,Unknown,-0.00046484139285498657
2001-03-31,Q5,Equal-Weighted,Unknown,0.00026271028037383167
2001-04-30,No R&D,Value-Weighted,Communication Services,0.012715682474572713
2001-04-30,No R&D,Equal-Weighted,Communication Services,0.002643687707641196
2001-04-30,No R&D,Value-Weighted,Consumer Discretionary,0.015157875673305699
2001-04-30,No R&D,Equal-Weighted,Consumer Discretionary,0.019067138585666825
2001-04-30,No R&D,Value-Weighted,Consumer Staples,0.0012125386723834313
2001-04-30,No R&D,Equal-Weighted,Consumer Staples,0.002811200759373517
2001-04-30,No R&D,Value-Weighted,Energy,0.0060860237735665896
2001-04-30,No R&D,Equal-Weighted,Energy,0.006195812529663028
2001-04-30,No R&D,Value-Weighted,Financials,0.001013686997725319
2001-04-30,No R&D,Equal-Weighted,Financials,0.0006341077361177031
2001-04-30,No R&D,Value-Weighted,Health Care,0.0015900107940849326
2001-04-30,No R&D,Equal-Weighted,Health Care,0.003715326530612245
2001-04-30,No R&D,Value-Weighted,Industrials,0.002748326096906912
2001-04-30,No R&D,Equal-Weighted,Industrials,0.007456894248789274
2001-04-30,No R&D,Value-Weighted,Information Technology,0.0058492488883902126
2001-04-30,No R&D,Equal-Weighted,Information Technology,0.012165676791646892
2001-04-30,No R&D,Value-Weighted,Materials,0.0014762286842488594
2001-04-30,No R&D,Equal-Weighted,Materials,0.0019535790223065975
2001-04-30,No R&D,Value-Weighted,Real Estate,0.00028812123641019466
2001-04-30,No R&D,Equal-Weighted,Real Estate,0.000987561936402468
2001-04-30,No R&D,Value-Weighted,Utilities,0.00618537629154785
2001-04-30,No R&D,Equal-Weighted,Utilities,0.0019404133839582346
2001-04-30,No R&D,Value-Weighted,Unknown,-1.4224231044742619e-06
2001-04-30,No R&D,Equal-Weighted,Unknown,-2.5447081158044612e-05
2001-04-30,Q1,Value-Weighted,Communication Services,0.0048041237703290605
2001-04-30,Q1,Equal-Weighted,Communication Services,0.0007714097664543526
2001-04-30,Q1,Value-Weighted,Consumer Discretionary,0.02158829162357592
2001-04-30,Q1,Equal-Weighted,Consumer Discretionary,0.00825344161358811
2001-04-30,Q1,Value-Weighted,Consumer Staples,-0.001421130481629366
2001-04-30,Q1,Equal-Weighted,Consumer Staples,-0.0021707027570552016
2001-04-30,Q1,Value-Weighted,Energy,0.014766184542840684
2001-04-30,Q1,Equal-Weighted,Energy,0.007208577494692144
2001-04-30,Q1,Value-Weighted,Financials,0.0010083744533470177
2001-04-30,Q1,Equal-Weighted,Financials,0.0010146666666666668
2001-04-30,Q1,Value-Weighted,Health Care,0.004125135077334669
2001-04-30,Q1,Equal-Weighted,Health Care,0.014971592356687899
2001-04-30,Q1,Value-Weighted,Industrials,0.025888712982576785
2001-04-30,Q1,Equal-Weighted,Industrials,0.009863885350318473
2001-04-30,Q1,Value-Weighted,Information Technology,0.06704930918298205
2001-04-30,Q1,Equal-Weighted,Information Technology,0.07285725902335456
2001-04-30,Q1,Value-Weighted,Materials,0.0026841261160635453
2001-04-30,Q1,Equal-Weighted,Materials,0.0037369660297239915
2001-04-30,Q1,Value-Weighted,Real Estate,0.0017041367288586186
2001-04-30,Q1,Equal-Weighted,Real Estate,0.002989367303609342
2001-04-30,Q1,Value-Weighted,Utilities,-1.2813387901609897e-05
2001-04-30,Q1,Equal-Weighted,Utilities,-0.0012784118895966031
2001-04-30,Q2,Value-Weighted,Communication Services,0.00015325525551812395
2001-04-30,Q2,Equal-Weighted,Communication Services,0.0003656978723404255
2001-04-30,Q2,Value-Weighted,Consumer Discretionary,0.00014884942837150057
2001-04-30,Q2,Equal-Weighted,Consumer Discretionary,0.006675836170212766
2001-04-30,Q2,Value-Weighted,Consumer Staples,-0.0020576172230351206
2001-04-30,Q2,Equal-Weighted,Consumer Staples,-0.0007090999999999999
2001-04-30,Q2,Value-Weighted,Energy,0.0022714627036218875
2001-04-30,Q2,Equal-Weighted,Energy,0.0019613234042553194
2001-04-30,Q2,Value-Weighted,Financials,-1.145718382447041e-06
2001-04-30,Q2,Equal-Weighted,Financials,-8.510638297872341e-05
2001-04-30,Q2,Value-Weighted,Health Care,0.008295236228949971
2001-04-30,Q2,Equal-Weighted,Health Care,0.025340740425531916
2001-04-30,Q2,Value-Weighted,Industrials,0.014904955615210505
2001-04-30,Q2,Equal-Weighted,Industrials,0.007967140425531915
2001-04-30,Q2,Value-Weighted,Information Technology,0.11489983803636689
2001-04-30,Q2,Equal-Weighted,Information Technology,0.09183149946988936
2001-04-30,Q2,Value-Weighted,Materials,0.0007197027582754529
2001-04-30,Q2,Equal-Weighted,Materials,0.0018089446808510637
2001-04-30,Q3,Value-Weighted,Communication Services,1.7351560712930815e-05
2001-04-30,Q3,Equal-Weighted,Communication Services,0.003371908704883227
2001-04-30,Q3,Value-Weighted,Consumer Discretionary,0.007988116884201748
2001-04-30,Q3,Equal-Weighted,Consumer Discretionary,0.007974337579617834
2001-04-30,Q3,Value-Weighted,Consumer Staples,-0.0001077386212108181
2001-04-30,Q3,Equal-Weighted,Consumer Staples,0.0014099596602972398
2001-04-30,Q3,Value-Weighted,Energy,7.342367953563125e-05
2001-04-30,Q3,Equal-Weighted,Energy,-0.0002785732484076433
2001-04-30,Q3,Value-Weighted,Financials,0.0017257377371697232
2001-04-30,Q3,Equal-Weighted,Financials,0.00398868152866242
2001-04-30,Q3,Value-Weighted,Health Care,0.024834618979986792
2001-04-30,Q3,Equal-Weighted,Health Care,0.025947651804670915
2001-04-30,Q3,Value-Weighted,Industrials,0.024810186655210995
2001-04-30,Q3,Equal-Weighted,Industrials,0.00832987473460722
2001-04-30,Q3,Value-Weighted,Information Technology,0.05327134657563963
2001-04-30,Q3,Equal-Weighted,Information Technology,0.06309690870488323
2001-04-30,Q3,Value-Weighted,Materials,0.009248860593581999
2001-04-30,Q3,Equal-Weighted,Materials,0.0027656093418259023
2001-04-30,Q4,Value-Weighted,Communication Services,-9.967110684151532e-05
2001-04-30,Q4,Equal-Weighted,Communication Services,-0.0013131957446808511
2001-04-30,Q4,Value-Weighted,Consumer Discretionary,0.013938109877802559
2001-04-30,Q4,Equal-Weighted,Consumer Discretionary,0.01208997024121702
2001-04-30,Q4,Value-Weighted,Consumer Staples,4.0965855635038216e-05
2001-04-30,Q4,Equal-Weighted,Consumer Staples,-0.0002874574468085104
2001-04-30,Q4,Value-Weighted,Energy,9.651124923496086e-05
2001-04-30,Q4,Equal-Weighted,Energy,0.0001859063829787234
2001-04-30,Q4,Value-Weighted,Financials,-0.00013918925391860555
2001-04-30,Q4,Equal-Weighted,Financials,-0.0007987680851063829
2001-04-30,Q4,Value-Weighted,Health Care,0.00449190365428608
2001-04-30,Q4,Equal-Weighted,Health Care,0.031372000000000004
2001-04-30,Q4,Value-Weighted,Industrials,0.00814611657954446
2001-04-30,Q4,Equal-Weighted,Industrials,0.005523770212765957
2001-04-30,Q4,Value-Weighted,Information Technology,0.03590456129905019
2001-04-30,Q4,Equal-Weighted,Information Technology,0.05467564680851064
2001-04-30,Q4,Value-Weighted,Materials,0.013012315916835944
2001-04-30,Q4,Equal-Weighted,Materials,0.003797102127659575
2001-04-30,Q5,Value-Weighted,Communication Services,0.001379703389445968
2001-04-30,Q5,Equal-Weighted,Communication Services,0.0021459129511677286
2001-04-30,Q5,Value-Weighted,Consumer Discretionary,0.04187963133730006
2001-04-30,Q5,Equal-Weighted,Consumer Discretionary,0.010675494692144374
2001-04-30,Q5,Value-Weighted,Consumer Staples,0.0004464677544287353
2001-04-30,Q5,Equal-Weighted,Consumer Staples,0.00015673248407643327
2001-04-30,Q5,Value-Weighted,Energy,0.0036963665180312394
2001-04-30,Q5,Equal-Weighted,Energy,0.000628755838641189
2001-04-30,Q5,Value-Weighted,Financials,-2.1581519687583066e-05
2001-04-30,Q5,Equal-Weighted,Financials,-0.0004246284501061571
2001-04-30,Q5,Value-Weighted,Health Care,0.011918350959210438
2001-04-30,Q5,Equal-Weighted,Health Care,0.03532925690021232
2001-04-30,Q5,Value-Weighted,Industrials,0.0008371753843582671
2001-04-30,Q5,Equal-Weighted,Industrials,0.0037326433121019098
2001-04-30,Q5,Value-Weighted,Information Technology,0.058158340818031756
2001-04-30,Q5,Equal-Weighted,Information Technology,0.0912024318681571
2001-04-30,Q5,Value-Weighted,Materials,-0.0001262854843258468
2001-04-30,Q5,Equal-Weighted,Materials,0.0016610785562632697
2001-04-30,Q5,Value-Weighted,Unknown,-0.00021734517508761108
2001-04-30,Q5,Equal-Weighted,Unknown,2.461358811040341e-05
2001-05-31,No R&D,Value-Weighted,Communication Services,0.0018371622011442363
2001-05-31,No R&D,Equal-Weighted,Communication Services,0.0007133524399595768
2001-05-31,No R&D,Value-Weighted,Consumer Discretionary,0.008230877609090574
2001-05-31,No R&D,Equal-Weighted,Consumer Discretionary,0.0253830948026949
2001-05-31,No R&D,Value-Weighted,Consumer Staples,0.002775431200301127
2001-05-31,No R&D,Equal-Weighted,Consumer Staples,0.00482542540904716
2001-05-31,No R&D,Value-Weighted,Energy,-0.001980390699780025
2001-05-31,No R&D,Equal-Weighted,Energy,0.0036944874879692017
2001-05-31,No R&D,Value-Weighted,Financials,6.298651685518502e-05
2001-05-31,No R&D,Equal-Weighted,Financials,0.0011372271414821947
2001-05-31,No R&D,Value-Weighted,Health Care,0.000462587307366059
2001-05-31,No R&D,Equal-Weighted,Health Care,0.006325973051010588
2001-05-31,No R&D,Value-Weighted,Industrials,0.005285914718629317
2001-05-31,No R&D,Equal-Weighted,Industrials,0.02009337174350722
2001-05-31,No R&D,Value-Weighted,Information Technology,-3.865671709233655e-05
2001-05-31,No R&D,Equal-Weighted,Information Technology,0.00811937102983638
2001-05-31,No R&D,Value-Weighted,Materials,0.0009582574813137097
2001-05-31,No R&D,Equal-Weighted,Materials,0.0038117627526467754
2001-05-31,No R&D,Value-Weighted,Real Estate,-2.9232714066710925e-07
2001-05-31,No R&D,Equal-Weighted,Real Estate,-0.00020768142444658327
2001-05-31,No R&D,Value-Weighted,Utilities,-0.002013516344145702
2001-05-31,No R&D,Equal-Weighted,Utilities,0.000958349904454283
2001-05-31,No R&D,Value-Weighted,Unknown,1.2116173569795403e-05
2001-05-31,No R&D,Equal-Weighted,Unknown,0.00024234696823869105
2001-05-31,Q1,Value-Weighted,Communication Services,-0.003281891907957958
2001-05-31,Q1,Equal-Weighted,Communication Services,0.0007224288793103447
2001-05-31,Q1,Value-Weighted,Consumer Discretionary,0.0035002662263281157
2001-05-31,Q1,Equal-Weighted,Consumer Discretionary,0.005319711206896552
2001-05-31,Q1,Value-Weighted,Consumer Staples,0.0029885432571572653
2001-05-31,Q1,Equal-Weighted,Consumer Staples,0.0032895172413793103
2001-05-31,Q1,Value-Weighted,Energy,0.000932040029480329
2001-05-31,Q1,Equal-Weighted,Energy,0.0020351249999999996
2001-05-31,Q1,Value-Weighted,Financials,0.0002602007880060002
2001-05-31,Q1,Equal-Weighted,Financials,0.0016796314655172413
2001-05-31,Q1,Value-Weighted,Health Care,0.0025107063763096195
2001-05-31,Q1,Equal-Weighted,Health Care,0.01757210129310345
2001-05-31,Q1,Value-Weighted,Industrials,0.0027602604989407213
2001-05-31,Q1,Equal-Weighted,Industrials,0.014556030172413793
2001-05-31,Q1,Value-Weighted,Information Technology,-0.014376449771795965
2001-05-31,Q1,Equal-Weighted,Information Technology,0.0003646142241379298
2001-05-31,Q1,Value-Weighted,Materials,0.0013174186076201884
2001-05-31,Q1,Equal-Weighted,Materials,0.0041810560344827585
2001-05-31,Q1,Value-Weighted,Real Estate,-0.0005400039949913536
2001-05-31,Q1,Equal-Weighted,Real Estate,-1.9769396551724068e-05
2001-05-31,Q1,Value-Weighted,Utilities,1.7467092345232866e-06
2001-05-31,Q1,Equal-Weighted,Utilities,0.0006737995689655173
2001-05-31,Q2,Value-Weighted,Communication Services,-0.00019783074195941274
2001-05-31,Q2,Equal-Weighted,Communication Services,-0.00042687499999999985
2001-05-31,Q2,Value-Weighted,Consumer Discretionary,0.0007404979897174735
2001-05-31,Q2,Equal-Weighted,Consumer Discretionary,0.007041603448275862
2001-05-31,Q2,Value-Weighted,Consumer Staples,0.004324702112790919
2001-05-31,Q2,Equal-Weighted,Consumer Staples,0.0074791465517241385
2001-05-31,Q2,Value-Weighted,Energy,0.000927275484152147
2001-05-31,Q2,Equal-Weighted,Energy,0.0012200258620689653
2001-05-31,Q2,Value-Weighted,Financials,-3.927705411426427e-05
2001-05-31,Q2,Equal-Weighted,Financials,0.0003836702586206897
2001-05-31,Q2,Value-Weighted,Health Care,0.006366850919562199
2001-05-31,Q2,Equal-Weighted,Health Care,0.021159379310344825
2001-05-31,Q2,Value-Weighted,Industrials,0.0025406917510181837
2001-05-31,Q2,Equal-Weighted,Industrials,0.01379381896551724
2001-05-31,Q2,Value-Weighted,Information Technology,-0.02637237640865698
2001-05-31,Q2,Equal-Weighted,Information Technology,0.006062797413793103
2001-05-31,Q2,Value-Weighted,Materials,0.0016805249934831238
2001-05-31,Q2,Equal-Weighted,Materials,0.003564450431034482
2001-05-31,Q3,Value-Weighted,Communication Services,0.0005635266052577853
2001-05-31,Q3,Equal-Weighted,Communication Services,0.0010419352051835853
2001-05-31,Q3,Value-Weighted,Consumer Discretionary,0.002544130014055797
2001-05-31,Q3,Equal-Weighted,Consumer Discretionary,0.005397721382289417
2001-05-31,Q3,Value-Weighted,Consumer Staples,-0.0001993991070770236
2001-05-31,Q3,Equal-Weighted,Consumer Staples,-0.000741747300215983
2001-05-31,Q3,Value-Weighted,Energy,0.00024764723897083426
2001-05-31,Q3,Equal-Weighted,Energy,0.0006521058315334773
2001-05-31,Q3,Value-Weighted,Financials,-0.00019958211207656026
2001-05-31,Q3,Equal-Weighted,Financials,0.0001344665226781857
2001-05-31,Q3,Value-Weighted,Health Care,0.006224530412742361
2001-05-31,Q3,Equal-Weighted,Health Care,0.03269770410367171
2001-05-31,Q3,Value-Weighted,Industrials,0.011161239483861855
2001-05-31,Q3,Equal-Weighted,Industrials,0.008833874730021597
2001-05-31,Q3,Value-Weighted,Information Technology,-0.012752515960616658
2001-05-31,Q3,Equal-Weighted,Information Technology,0.013974982721382295
2001-05-31,Q3,Value-Weighted,Materials,0.0074671207314319366
2001-05-31,Q3,Equal-Weighted,Materials,0.0012505399568034556
2001-05-31,Q4,Value-Weighted,Communication Services,0.00043891393668819075
2001-05-31,Q4,Equal-Weighted,Communication Services,0.0002274870689655174
2001-05-31,Q4,Value-Weighted,Consumer Discretionary,-0.022726256511193185
2001-05-31,Q4,Equal-Weighted,Consumer Discretionary,0.008630146551724139
2001-05-31,Q4,Value-Weighted,Consumer Staples,-1.18835964475577e-05
2001-05-31,Q4,Equal-Weighted,Consumer Staples,-0.0005822823275862069
2001-05-31,Q4,Value-Weighted,Energy,7.112544510701804e-05
2001-05-31,Q4,Equal-Weighted,Energy,3.905172413793103e-05
2001-05-31,Q4,Value-Weighted,Financials,-3.813945069179472e-05
2001-05-31,Q4,Equal-Weighted,Financials,0.000530646551724138
2001-05-31,Q4,Value-Weighted,Health Care,0.006905120691038319
2001-05-31,Q4,Equal-Weighted,Health Care,0.03241452801724138
2001-05-31,Q4,Value-Weighted,Industrials,0.01058261254134531
2001-05-31,Q4,Equal-Weighted,Industrials,0.010554995689655173
2001-05-31,Q4,Value-Weighted,Information Technology,-0.011711196317449862
2001-05-31,Q4,Equal-Weighted,Information Technology,0.026847737068965517
2001-05-31,Q4,Value-Weighted,Materials,0.0022899728730847316
2001-05-31,Q4,Equal-Weighted,Materials,0.003491523706896552
2001-05-31,Q5,Value-Weighted,Communication Services,0.00053519763360465
2001-05-31,Q5,Equal-Weighted,Communication Services,0.00010721336206896535
2001-05-31,Q5,Value-Weighted,Consumer Discretionary,0.01897743357670381
2001-05-31,Q5,Equal-Weighted,Consumer Discretionary,0.00785664870689655
2001-05-31,Q5,Value-Weighted,Consumer Staples,-4.979055472361514e-05
2001-05-31,Q5,Equal-Weighted,Consumer Staples,-0.0005254633620689655
2001-05-31,Q5,Value-Weighted,Financials,0.0006943272326426805
2001-05-31,Q5,Equal-Weighted,Financials,0.001385467672413793
2001-05-31,Q5,Value-Weighted,Health Care,0.005173708875129185
2001-05-31,Q5,Equal-Weighted,Health Care,0.029332702586206894
2001-05-31,Q5,Value-Weighted,Industrials,0.0017783429020334321
2001-05-31,Q5,Equal-Weighted,Industrials,0.008776450431034482
2001-05-31,Q5,Value-Weighted,Information Technology,-0.048338981567820336
2001-05-31,Q5,Equal-Weighted,Information Technology,0.06150238793103448
2001-05-31,Q5,Value-Weighted,Materials,7.848713755554091e-05
2001-05-31,Q5,Equal-Weighted,Materials,0.001041614224137931
2001-05-31,Q5,Value-Weighted,Unknown,-0.0002364632365956351
2001-05-31,Q5,Equal-Weighted,Unknown,-0.0011027629310344828
2001-06-30,No R&D,Value-Weighted,Communication Services,-0.011750162674877307
2001-06-30,No R&D,Equal-Weighted,Communication Services,-0.0008979088682018617
2001-06-30,No R&D,Value-Weighted,Consumer Discretionary,0.0026108371984473375
2001-06-30,No R&D,Equal-Weighted,Consumer Discretionary,0.010974845663890249
2001-06-30,No R&D,Value-Weighted,Consumer Staples,-0.008719536889685926
2001-06-30,No R&D,Equal-Weighted,Consumer Staples,0.0019761166095051443
2001-06-30,No R&D,Value-Weighted,Energy,-0.009468913879939627
2001-06-30,No R&D,Equal-Weighted,Energy,-0.01013328760411563
2001-06-30,No R&D,Value-Weighted,Financials,0.00046282352200008846
2001-06-30,No R&D,Equal-Weighted,Financials,-0.00013032778049975506
2001-06-30,No R&D,Value-Weighted,Health Care,0.0016175593397051034
2001-06-30,No R&D,Equal-Weighted,Health Care,0.0035695600195982365
2001-06-30,No R&D,Value-Weighted,Industrials,-0.00043310463995626205
2001-06-30,No R&D,Equal-Weighted,Industrials,0.0008980332261298382
2001-06-30,No R&D,Value-Weighted,Information Technology,-0.0004348511275757188
2001-06-30,No R&D,Equal-Weighted,Information Technology,-0.0029575418912297893
2001-06-30,No R&D,Value-Weighted,Materials,-0.0005519900849993813
2001-06-30,No R&D,Equal-Weighted,Materials,0.00020366242038216545
2001-06-30,No R&D,Value-Weighted,Real Estate,0.00013564841090121942
2001-06-30,No R&D,Equal-Weighted,Real Estate,-0.00010148113669769722
2001-06-30,No R&D,Value-Weighted,Utilities,-0.007237810288730965
2001-06-30,No R&D,Equal-Weighted,Utilities,-0.0008982175404213622
2001-06-30,No R&D,Value-Weighted,Unknown,1.0241169957094329e-06
2001-06-30,No R&D,Equal-Weighted,Unknown,1.4065654091131798e-05
2001-06-30,Q1,Value-Weighted,Communication Services,-0.0014359482462669854
2001-06-30,Q1,Equal-Weighted,Communication Services,-0.0015399695652173913
2001-06-30,Q1,Value-Weighted,Consumer Discretionary,0.002373775454504254
2001-06-30,Q1,Equal-Weighted,Consumer Discretionary,0.0038348353106782613
2001-06-30,Q1,Value-Weighted,Consumer Staples,-0.0010973151949757365
2001-06-30,Q1,Equal-Weighted,Consumer Staples,0.001334971739130435
2001-06-30,Q1,Value-Weighted,Energy,-0.006548770720232069
2001-06-30,Q1,Equal-Weighted,Energy,-0.006900526086956522
2001-06-30,Q1,Value-Weighted,Financials,-0.0002571704634659347
2001-06-30,Q1,Equal-Weighted,Financials,-0.0013015826086956522
2001-06-30,Q1,Value-Weighted,Health Care,-3.280132488204905e-06
2001-06-30,Q1,Equal-Weighted,Health Care,0.010497315217391303
2001-06-30,Q1,Value-Weighted,Industrials,-0.0016287314916800853
2001-06-30,Q1,Equal-Weighted,Industrials,-0.00026321086956521773
2001-06-30,Q1,Value-Weighted,Information Technology,0.010649705429732138
2001-06-30,Q1,Equal-Weighted,Information Technology,0.0158611347826087
2001-06-30,Q1,Value-Weighted,Materials,-0.0018111490777168158
2001-06-30,Q1,Equal-Weighted,Materials,-0.0035846130434782604
2001-06-30,Q1,Value-Weighted,Real Estate,-0.0003688061831325443
2001-06-30,Q1,Equal-Weighted,Real Estate,7.965217391304354e-05
2001-06-30,Q1,Value-Weighted,Utilities,7.407094395273892e-06
2001-06-30,Q1,Equal-Weighted,Utilities,-0.0004209173913043478
2001-06-30,Q2,Value-Weighted,Communication Services,-0.00041820391288554187
2001-06-30,Q2,Equal-Weighted,Communication Services,-0.000754211261643478
2001-06-30,Q2,Value-Weighted,Consumer Discretionary,0.000999962116971492
2001-06-30,Q2,Equal-Weighted,Consumer Discretionary,0.0036545282608695657
2001-06-30,Q2,Value-Weighted,Consumer Staples,0.00037125928330255777
2001-06-30,Q2,Equal-Weighted,Consumer Staples,0.0007683565217391303
2001-06-30,Q2,Value-Weighted,Energy,-0.0030489108573458143
2001-06-30,Q2,Equal-Weighted,Energy,-0.0010255326086956523
2001-06-30,Q2,Value-Weighted,Financials,4.206262895596366e-07
2001-06-30,Q2,Equal-Weighted,Financials,0.00015563478260869568
2001-06-30,Q2,Value-Weighted,Health Care,-0.0018688828110060647
2001-06-30,Q2,Equal-Weighted,Health Care,0.012510891304347824
2001-06-30,Q2,Value-Weighted,Industrials,-0.012924587671957845
2001-06-30,Q2,Equal-Weighted,Industrials,0.0005891130434782609
2001-06-30,Q2,Value-Weighted,Information Technology,0.0019406450692773742
2001-06-30,Q2,Equal-Weighted,Information Technology,0.0015225565217391298
2001-06-30,Q2,Value-Weighted,Materials,-0.000672096210579888
2001-06-30,Q2,Equal-Weighted,Materials,-0.0019470130434782612
2001-06-30,Q3,Value-Weighted,Communication Services,-0.00027357165093814335
2001-06-30,Q3,Equal-Weighted,Communication Services,0.00043668627450980403
2001-06-30,Q3,Value-Weighted,Consumer Discretionary,0.00026981736764600955
2001-06-30,Q3,Equal-Weighted,Consumer Discretionary,0.0020555374294335517
2001-06-30,Q3,Value-Weighted,Consumer Staples,8.54790571195743e-06
2001-06-30,Q3,Equal-Weighted,Consumer Staples,-0.0012750130718954251
2001-06-30,Q3,Value-Weighted,Energy,-7.292633589615357e-05
2001-06-30,Q3,Equal-Weighted,Energy,-0.00022265577342047937
2001-06-30,Q3,Value-Weighted,Financials,0.000126959400473217
2001-06-30,Q3,Equal-Weighted,Financials,0.0010994989106753814
2001-06-30,Q3,Value-Weighted,Health Care,-2.1775082821726535e-05
2001-06-30,Q3,Equal-Weighted,Health Care,0.013310246187363834
2001-06-30,Q3,Value-Weighted,Industrials,-0.02447767954026248
2001-06-30,Q3,Equal-Weighted,Industrials,-0.0036470718954248367
2001-06-30,Q3,Value-Weighted,Information Technology,-0.014311407617241305
2001-06-30,Q3,Equal-Weighted,Information Technology,0.005199091503267977
2001-06-30,Q3,Value-Weighted,Materials,-0.004401295048360309
2001-06-30,Q3,Equal-Weighted,Materials,0.0012738061002178654
2001-06-30,Q4,Value-Weighted,Communication Services,-2.350093394615242e-05
2001-06-30,Q4,Equal-Weighted,Communication Services,-0.0011088717391304348
2001-06-30,Q4,Value-Weighted,Consumer Discretionary,0.0012465533462979203
2001-06-30,Q4,Equal-Weighted,Consumer Discretionary,0.00789359347826087
2001-06-30,Q4,Value-Weighted,Consumer Staples,-4.0059464635149356e-05
2001-06-30,Q4,Equal-Weighted,Consumer Staples,0.0005600108695652175
2001-06-30,Q4,Value-Weighted,Energy,0.00010133596737140601
2001-06-30,Q4,Equal-Weighted,Energy,0.00017693043478260868
2001-06-30,Q4,Value-Weighted,Financials,2.3069540691089983e-05
2001-06-30,Q4,Equal-Weighted,Financials,-0.0002206478260869565
2001-06-30,Q4,Value-Weighted,Health Care,0.0037004619614503494
2001-06-30,Q4,Equal-Weighted,Health Care,0.011952789130434781
2001-06-30,Q4,Value-Weighted,Industrials,-0.008723127494520738
2001-06-30,Q4,Equal-Weighted,Industrials,-0.0045590978260869565
2001-06-30,Q4,Value-Weighted,Information Technology,0.05011830614955802
2001-06-30,Q4,Equal-Weighted,Information Technology,0.011040010869565218
2001-06-30,Q4,Value-Weighted,Materials,0.003986730772646141
2001-06-30,Q4,Equal-Weighted,Materials,-0.0011057630434782608
2001-06-30,Q5,Value-Weighted,Communication Services,-0.0008576771168155736
2001-06-30,Q5,Equal-Weighted,Communication Services,-0.0004554717391304347
2001-06-30,Q5,Value-Weighted,Consumer Discretionary,0.025380113856545632
2001-06-30,Q5,Equal-Weighted,Consumer Discretionary,-0.005752497826086955
2001-06-30,Q5,Value-Weighted,Consumer Staples,0.00012107154355836121
2001-06-30,Q5,Equal-Weighted,Consumer Staples,-0.0004128347826086957
2001-06-30,Q5,Value-Weighted,Energy,0.0007791395207129719
2001-06-30,Q5,Equal-Weighted,Energy,0.00029283260869565213
2001-06-30,Q5,Value-Weighted,Financials,0.0007911141589365105
2001-06-30,Q5,Equal-Weighted,Financials,0.0003355978260869566
2001-06-30,Q5,Value-Weighted,Health Care,0.0023888082941899438
2001-06-30,Q5,Equal-Weighted,Health Care,0.015192807205628264
2001-06-30,Q5,Value-Weighted,Industrials,-0.000983033719547079
2001-06-30,Q5,Equal-Weighted,Industrials,-0.0007632065217391302
2001-06-30,Q5,Value-Weighted,Information Technology,-0.03452089475344276
2001-06-30,Q5,Equal-Weighted,Information Technology,-0.01966629347826087
2001-06-30,Q5,Value-Weighted,Materials,8.527127102098085e-05
2001-06-30,Q5,Equal-Weighted,Materials,0.0002743326086956522
2001-06-30,Q5,Value-Weighted,Unknown,-0.00014985183543542733
2001-06-30,Q5,Equal-Weighted,Unknown,-0.0012836173913043478
2001-07-31,No R&D,Value-Weighted,Communication Services,-0.00026134661100638815
2001-07-31,No R&D,Equal-Weighted,Communication Services,-0.004477954432887568
2001-07-31,No R&D,Value-Weighted,Consumer Discretionary,0.0015715605067913659
2001-07-31,No R&D,Equal-Weighted,Consumer Discretionary,-0.0007582311595448245
